x [m],Pressure [kPa]
2.453424268999999849e-03,2.298137817999999832e+00
2.617429475999999942e-03,2.227240328000000158e+00
2.803205512000000142e-03,2.125387214999999941e+00
3.013427835000000079e-03,2.039633183999999932e+00
3.251038725000000070e-03,1.970097596000000006e+00
3.519256598999999895e-03,1.923172695999999959e+00
3.821578109999999948e-03,1.879751479999999919e+00
4.161774646000000050e-03,1.861184214999999975e+00
4.543876740999999719e-03,1.837260257999999924e+00
4.972148220999999570e-03,1.841096010000000005e+00
5.451040808000000119e-03,1.844190663000000008e+00
5.985134746999999644e-03,1.856888533000000008e+00
6.579050793999999779e-03,1.876395623999999929e+00
7.237344514999999832e-03,1.900900760999999939e+00
7.964368910000000149e-03,1.929233191000000014e+00
8.764110505999999148e-03,1.958844406000000093e+00
9.640001691999999442e-03,1.988138141999999942e+00
1.059471071000000000e-02,2.014877499999999877e+00
1.162991485999999991e-02,2.040858769999999822e+00
1.274607143999999942e-02,2.060184315999999960e+00
1.394220068999999992e-02,2.079325126000000079e+00
1.521569396999999935e-02,2.089568494999999970e+00
1.656217314000000065e-02,2.101792554000000202e+00
1.797541044999999976e-02,2.104377092000000005e+00
1.944733783999999868e-02,2.107995289999999855e+00
2.096815594000000019e-02,2.108307711999999778e+00
2.252653054999999988e-02,2.108827193000000211e+00
2.410990186000000132e-02,2.104362040999999905e+00
2.570487185999999896e-02,2.102730033999999915e+00
2.729764021999999887e-02,2.100168286000000162e+00
2.887448482000000080e-02,2.097576027000000121e+00
3.042222559000000090e-02,2.094940359999999835e+00
3.192865848999999756e-02,2.092427373000000035e+00
3.338290378000000058e-02,2.090224583999999997e+00
3.477570041999999972e-02,2.088566828999999903e+00
3.609955311000000167e-02,2.088170121000000101e+00
3.734883293999999992e-02,2.088887356999999945e+00
3.851973264999999924e-02,2.091091365000000035e+00
3.961017727999999877e-02,2.094560659999999963e+00
4.061967134000000340e-02,2.098382733000000222e+00
4.154907911999999870e-02,2.102854735999999836e+00
4.240042715999999684e-02,2.106635268999999866e+00
4.317663983000000205e-02,2.111411282999999806e+00
4.388135298999999712e-02,2.114792189000000100e+00
4.455129801999999778e-02,2.118229067000000132e+00
4.522124304999999844e-02,2.121406712000000194e+00
4.589118435999999662e-02,2.124391849999999859e+00
4.656112938999999729e-02,2.127137834000000005e+00
4.723107441999999795e-02,2.129612922999999824e+00
4.790101944999999861e-02,2.131800783000000088e+00
4.857096449000000010e-02,2.133682866000000011e+00
4.924090578999999746e-02,2.135280502000000080e+00
4.991085081999999812e-02,2.136615395000000195e+00
5.058079584999999878e-02,2.137705486000000210e+00
5.125074089000000027e-02,2.138579970999999968e+00
5.192068592000000093e-02,2.139279318999999902e+00
5.259063095000000160e-02,2.139841206999999912e+00
5.326057224999999895e-02,2.140281673000000051e+00
5.393051729000000044e-02,2.140605078000000105e+00
5.460046232000000110e-02,2.140801666999999853e+00
5.527040735000000177e-02,2.140863878000000220e+00
5.594035238000000243e-02,2.140794679999999950e+00
5.661029369000000061e-02,2.140609609000000191e+00
5.728023872000000127e-02,2.140335572000000131e+00
5.795018375000000194e-02,2.139995761999999857e+00
5.862012878000000260e-02,2.139611180999999807e+00
5.929007381000000326e-02,2.139190065000000196e+00
5.996001512000000144e-02,2.138739002999999972e+00
6.062996015000000211e-02,2.138259468000000219e+00
6.129990518000000277e-02,2.137753158999999847e+00
6.196985021000000343e-02,2.137230735999999798e+00
6.263979524000000410e-02,2.136695731000000098e+00
6.330973654999999534e-02,2.136152447000000176e+00
6.397968531000000625e-02,2.135606469999999923e+00
6.464962660999999666e-02,2.135055245999999851e+00
6.531956792000000178e-02,2.134502275000000004e+00
6.598951667999999882e-02,2.133949036999999826e+00
6.665945798000000311e-02,2.133390578000000204e+00
6.732940674000000014e-02,2.132831834000000093e+00
6.799934804000000443e-02,2.132278245000000183e+00
6.866928934999999568e-02,2.131725938000000209e+00
6.933923811000000659e-02,2.131179240999999891e+00
7.000917940999999700e-02,2.130639765999999824e+00
7.067912816999999404e-02,2.130099523999999800e+00
7.134906947999999915e-02,2.129560128000000052e+00
7.201901078000000345e-02,2.129027216999999972e+00
7.268895954000000048e-02,2.128494998999999943e+00
7.335890085000000560e-02,2.127961657000000173e+00
7.402884960000000181e-02,2.127432208000000102e+00
7.469879091000000693e-02,2.126904896000000100e+00
7.536873966000000313e-02,2.126378406999999804e+00
7.603868096999999437e-02,2.125869052000000092e+00
7.670862227999999949e-02,2.125398731999999846e+00
7.737857102999999570e-02,2.124970846000000080e+00
7.804851234000000082e-02,2.124579687000000217e+00
7.871846109999999785e-02,2.124219017999999792e+00
7.938840240000000215e-02,2.123868971999999911e+00
8.005834370999999339e-02,2.123498274000000130e+00
8.072829247000000430e-02,2.123090527000000005e+00
8.139823376999999471e-02,2.122651778999999905e+00
8.206818253000000563e-02,2.122195485999999853e+00
8.273812382999999604e-02,2.121732842000000119e+00
8.340806514000000116e-02,2.121272401000000141e+00
8.407801389999999819e-02,2.120825384999999841e+00
8.474795520000000248e-02,2.120402433000000197e+00
8.541790395999999952e-02,2.120002309000000196e+00
8.608784527000000464e-02,2.119613256000000057e+00
8.675778656999999505e-02,2.119226054999999942e+00
8.742773533000000596e-02,2.118842195000000039e+00
8.809767662999999638e-02,2.118466537999999844e+00
8.876762538999999341e-02,2.118097832000000125e+00
8.943756669999999853e-02,2.117727023000000042e+00
9.010750800000000282e-02,2.117349948000000204e+00
9.077745675999999986e-02,2.116970505999999919e+00
9.144739807000000498e-02,2.116593099999999783e+00
9.211734682000000118e-02,2.116217275999999980e+00
9.278728813000000630e-02,2.115834624000000108e+00
9.345722943999999754e-02,2.115438596000000171e+00
9.412717818999999375e-02,2.115035521999999890e+00
9.479711949999999887e-02,2.114636549000000088e+00
9.546706824999999508e-02,2.114245357999999797e+00
9.613700956000000020e-02,2.113855480999999870e+00
9.680695087000000532e-02,2.113460036999999847e+00
9.747689962000000152e-02,2.113061667000000199e+00
9.814684093000000664e-02,2.112670281000000205e+00
9.881678969000000368e-02,2.112291679000000144e+00
9.948673098999999409e-02,2.111918935999999913e+00
1.001566722999999992e-01,2.111539453999999871e+00
1.008266210999999996e-01,2.111147533000000021e+00
1.014965624000000038e-01,2.110754062999999903e+00
1.021665110999999959e-01,2.110381150999999900e+00
1.028364524000000002e-01,2.110050692000000172e+00
1.035063937000000045e-01,2.109771383000000000e+00
1.041763425000000048e-01,2.109536233000000038e+00
1.048462837999999953e-01,2.109324153999999840e+00
1.055162325999999956e-01,2.109109196999999991e+00
1.061861738999999999e-01,2.108870356999999807e+00
1.068561226000000058e-01,2.108595497000000041e+00
1.075260638999999963e-01,2.108280355999999855e+00
1.081960052000000005e-01,2.107928477999999828e+00
1.088659540000000009e-01,2.107548726000000094e+00
1.095358953000000052e-01,2.107154587000000134e+00
1.102058439999999973e-01,2.106765240000000095e+00
1.108757853999999959e-01,2.106394273999999900e+00
1.115457267000000002e-01,2.106056984999999937e+00
1.122156754000000062e-01,2.105756486999999844e+00
1.128856166999999966e-01,2.105490275999999827e+00
1.135555654999999969e-01,2.105215525999999837e+00
1.142255068000000012e-01,2.104998582999999979e+00
1.148954481000000055e-01,2.104681409999999975e+00
1.155653967999999976e-01,2.104443187000000215e+00
1.162353381999999963e-01,2.104164991999999845e+00
1.169052869000000022e-01,2.103871990000000025e+00
1.175752282000000065e-01,2.103560727000000075e+00
1.182451694999999969e-01,2.103234403000000086e+00
1.189151182999999973e-01,2.102905375000000188e+00
1.195850596000000016e-01,2.102592875000000028e+00
1.202550082999999936e-01,2.102316477000000017e+00
1.209249495999999979e-01,2.102090317000000042e+00
1.215948909999999966e-01,2.101916833999999845e+00
1.222648397000000026e-01,2.101785551999999946e+00
1.229347810000000069e-01,2.101676976999999891e+00
1.236047297999999933e-01,2.101570801999999905e+00
1.242746710999999976e-01,2.101449305000000045e+00
1.249446124000000019e-01,2.101303779999999843e+00
1.256145536999999923e-01,2.101135364000000116e+00
1.262845099000000082e-01,2.100952078000000167e+00
1.269544512000000125e-01,2.100762964999999927e+00
1.276243924999999890e-01,2.100574353999999921e+00
1.282943337999999933e-01,2.100388301000000180e+00
1.289642750999999976e-01,2.100206093000000163e+00
1.296342313000000135e-01,2.100028693000000057e+00
1.303041725999999900e-01,2.099858205999999949e+00
1.309741138999999943e-01,2.099700750999999865e+00
1.316440551999999986e-01,2.099559004000000062e+00
1.323139966000000112e-01,2.099430008000000125e+00
1.329839527999999993e-01,2.099304877999999874e+00
1.336538941000000036e-01,2.099169800999999946e+00
1.343238354000000079e-01,2.099011099000000158e+00
1.349937767000000122e-01,2.098820558999999975e+00
1.356637179999999887e-01,2.098597955999999876e+00
1.363336742000000046e-01,2.098351963999999903e+00
1.370036155000000089e-01,2.098098139000000195e+00
1.376735568000000132e-01,2.097856285999999848e+00
1.383434980999999897e-01,2.097643345999999909e+00
1.390134393999999940e-01,2.097469545000000046e+00
1.396833956000000099e-01,2.097333090999999872e+00
1.403533368999999864e-01,2.097219947999999778e+00
1.410232781999999907e-01,2.097112183000000130e+00
1.416932194999999950e-01,2.096992595000000126e+00
1.423631607999999993e-01,2.096847907999999983e+00
1.430331170999999957e-01,2.096675294999999828e+00
1.437030584000000000e-01,2.096483983999999801e+00
1.443729997000000043e-01,2.096291948999999821e+00
1.450429410000000086e-01,2.096120245999999909e+00
1.457128971999999967e-01,2.095984719000000052e+00
1.463828385000000010e-01,2.095892116999999999e+00
1.470527798000000053e-01,2.095839151999999928e+00
1.477227211000000096e-01,2.095814378000000033e+00
1.483926624000000138e-01,2.095800940000000168e+00
1.490626036999999904e-01,2.095780881000000040e+00
1.497325599000000063e-01,2.095739486999999901e+00
1.504025012000000106e-01,2.095668472999999921e+00
1.510724424999999871e-01,2.095564341000000219e+00
1.517423837999999914e-01,2.095429283000000087e+00
1.524123400000000073e-01,2.095267562000000083e+00
1.530822813999999921e-01,2.095087196000000151e+00
1.537522226999999964e-01,2.094897312000000067e+00
1.544221640000000006e-01,2.094708094000000020e+00
1.550921053000000049e-01,2.094529061999999886e+00
1.557620466000000092e-01,2.094366658000000214e+00
1.564320027999999974e-01,2.094225514000000121e+00
1.571019441000000016e-01,2.094108976999999872e+00
1.577718854000000059e-01,2.094019374999999794e+00
1.584418267000000102e-01,2.093957322000000065e+00
1.591117828999999984e-01,2.093919617000000066e+00
1.597817242000000026e-01,2.093900490999999864e+00
1.604516655000000069e-01,2.093891913000000216e+00
1.611216068000000112e-01,2.093885998999999831e+00
1.617915480999999878e-01,2.093874981999999996e+00
1.624615043000000036e-01,2.093853556000000005e+00
1.631314456000000079e-01,2.093819991000000158e+00
1.638013869999999927e-01,2.093777213000000081e+00
1.644713282999999970e-01,2.093732480999999979e+00
1.651412696000000013e-01,2.093694767000000123e+00
1.658112257999999894e-01,2.093669245000000068e+00
1.664811670999999937e-01,2.093651439999999919e+00
1.671511083999999980e-01,2.093626297000000136e+00
1.678210497000000023e-01,2.093572218999999901e+00
1.684909910000000066e-01,2.093468178000000179e+00
1.691609471999999947e-01,2.093300434000000099e+00
1.698308884999999990e-01,2.093069068999999782e+00
1.705008298000000033e-01,2.092788167999999782e+00
1.711707711000000076e-01,2.092484001999999954e+00
1.718407124000000119e-01,2.092189926000000089e+00
1.725106686000000000e-01,2.091937684999999991e+00
1.731806099000000043e-01,2.091751955999999968e+00
1.738505512000000086e-01,2.091644184000000184e+00
1.745204925999999934e-01,2.091609130000000150e+00
1.751904338999999977e-01,2.091628646999999841e+00
1.758603901000000136e-01,2.091675819000000214e+00
1.765303313999999901e-01,2.091723276999999825e+00
1.772002726999999944e-01,2.091749842000000026e+00
1.778702139999999987e-01,2.091743816000000145e+00
1.785401553000000030e-01,2.091705568000000071e+00
1.792101114999999911e-01,2.091646878999999792e+00
1.798800527999999954e-01,2.091589047999999895e+00
1.805499940999999997e-01,2.091557047999999863e+00
1.812199354000000040e-01,2.091572762000000196e+00
1.818898767000000083e-01,2.091647124000000080e+00
1.825598328999999964e-01,2.091775544999999958e+00
1.832297742000000007e-01,2.091936537000000040e+00
1.838997155000000050e-01,2.092096359000000128e+00
1.845696568000000093e-01,2.092218874999999922e+00
1.852395981999999941e-01,2.092275026999999898e+00
1.859095544000000100e-01,2.092249225999999851e+00
1.865794956999999865e-01,2.092141128000000183e+00
1.872494369999999908e-01,2.091964985999999804e+00
1.879193782999999951e-01,2.091744312999999966e+00
1.885893195999999994e-01,2.091506514999999844e+00
1.892592757999999875e-01,2.091277412999999807e+00
1.899292170999999918e-01,2.091076868000000033e+00
1.905991583999999961e-01,2.090914719999999782e+00
1.912690997000000004e-01,2.090792149999999960e+00
1.919390410000000047e-01,2.090702824000000071e+00
1.926089971999999928e-01,2.090636554000000036e+00
1.932789384999999971e-01,2.090582705000000097e+00
1.939488798000000014e-01,2.090535479000000141e+00
1.946188211000000057e-01,2.090489165999999788e+00
1.952887624999999905e-01,2.090440645999999791e+00
1.959587187000000064e-01,2.090389169999999908e+00
1.966286600000000107e-01,2.090334765000000150e+00
1.972986012999999872e-01,2.090278234999999984e+00
1.979685425999999915e-01,2.090221323000000186e+00
1.986384838999999958e-01,2.090165745999999825e+00
1.993084401000000117e-01,2.090112824000000202e+00
1.999783813999999882e-01,2.090063479999999974e+00
2.006483226999999925e-01,2.090016920000000056e+00
2.013182639999999968e-01,2.089971048999999859e+00
2.019882202000000126e-01,2.089923605000000073e+00
2.026581614999999892e-01,2.089873294999999853e+00
2.033281027999999935e-01,2.089819401999999826e+00
2.039980440999999978e-01,2.089762144999999904e+00
2.046679854000000021e-01,2.089701564999999928e+00
2.053379267000000064e-01,2.089638052000000190e+00
2.060078830000000027e-01,2.089572009999999924e+00
2.066778243000000070e-01,2.089504561000000038e+00
2.073477656000000113e-01,2.089437552000000142e+00
2.080177068999999879e-01,2.089373339000000218e+00
2.086876631000000037e-01,2.089313896999999809e+00
2.093576044000000080e-01,2.089259726999999955e+00
2.100275457000000123e-01,2.089210592000000144e+00
2.106974869999999889e-01,2.089164826999999836e+00
2.113674282999999932e-01,2.089120074000000216e+00
2.120373695999999974e-01,2.089074167999999787e+00
2.127073258000000133e-01,2.089026057999999963e+00
2.133772670999999899e-01,2.088975056000000219e+00
2.140472083999999942e-01,2.088921712999999958e+00
2.147171496999999984e-01,2.088865882999999979e+00
2.153871058999999866e-01,2.088807933000000006e+00
2.160570471999999909e-01,2.088747536000000071e+00
2.167269886000000034e-01,2.088685762999999973e+00
2.173969299000000077e-01,2.088623676000000096e+00
2.180668712000000120e-01,2.088563708000000130e+00
2.187368274000000001e-01,2.088507744999999804e+00
2.194067687000000044e-01,2.088456615000000127e+00
2.200767100000000087e-01,2.088410102000000101e+00
2.207466513000000130e-01,2.088366451000000179e+00
2.214165925999999895e-01,2.088323914000000059e+00
2.220865488000000054e-01,2.088280612000000147e+00
2.227564901000000097e-01,2.088235188000000075e+00
2.234264313999999862e-01,2.088187324000000178e+00
2.240963726999999905e-01,2.088137376999999795e+00
2.247663139999999948e-01,2.088085868999999928e+00
2.254362702000000107e-01,2.088033159000000083e+00
2.261062114999999872e-01,2.087979084000000096e+00
2.267761527999999915e-01,2.087923656000000072e+00
2.274460942000000041e-01,2.087867221000000217e+00
2.281160355000000084e-01,2.087810455000000065e+00
2.287859916999999965e-01,2.087754850000000051e+00
2.294559330000000008e-01,2.087702211999999946e+00
2.301258743000000051e-01,2.087653007000000116e+00
2.307958156000000094e-01,2.087607047000000104e+00
2.314657569000000137e-01,2.087562826000000094e+00
2.321357131000000018e-01,2.087518697999999784e+00
2.328056544000000061e-01,2.087472870000000036e+00
2.334755957000000104e-01,2.087424219999999941e+00
2.341455369999999869e-01,2.087372445999999826e+00
2.348154782999999912e-01,2.087317581999999838e+00
2.354854345000000071e-01,2.087259808000000216e+00
2.361553758000000114e-01,2.087199474999999804e+00
2.368253170999999879e-01,2.087136601000000091e+00
2.374952585000000005e-01,2.087071367000000066e+00
2.381651998000000048e-01,2.087004593000000074e+00
2.388351559999999929e-01,2.086937400000000054e+00
2.395050972999999972e-01,2.086871533000000056e+00
2.401750386000000015e-01,2.086808872999999842e+00
2.408449799000000058e-01,2.086751440000000013e+00
2.415149212000000101e-01,2.086700287999999848e+00
2.421848773999999982e-01,2.086655368000000177e+00
2.428548187000000025e-01,2.086616003000000052e+00
2.435247600000000068e-01,2.086580278000000011e+00
2.441947013000000111e-01,2.086546144999999797e+00
2.448646425999999876e-01,2.086510654000000020e+00
2.455345988000000035e-01,2.086471340000000119e+00
2.462045401000000078e-01,2.086425928000000152e+00
2.468744814000000121e-01,2.086372781000000121e+00
2.475444226999999886e-01,2.086312722999999814e+00
2.482143641000000012e-01,2.086248410000000053e+00
2.488843202999999893e-01,2.086185813000000167e+00
2.495542615999999936e-01,2.086132968999999893e+00
2.502242029000000256e-01,2.086099642000000198e+00
2.508941591000000138e-01,2.086095500999999963e+00
2.515640854999999787e-01,2.086126790999999869e+00
2.522340417000000223e-01,2.086194879999999863e+00
2.529039680999999873e-01,2.086294529999999980e+00
2.535739242999999754e-01,2.086413684000000046e+00
2.542438805000000190e-01,2.086535340000000183e+00
2.549138068999999840e-01,2.086640892000000136e+00
2.555837631000000276e-01,2.086713860000000142e+00
2.562536894999999926e-01,2.086742958999999953e+00
2.569236456999999807e-01,2.086724405000000004e+00
2.575936019000000243e-01,2.086661802000000066e+00
2.582635282999999893e-01,2.086564010000000025e+00
2.589334845999999857e-01,2.086443594999999984e+00
2.596034110000000061e-01,2.086314165000000109e+00
2.602733671999999943e-01,2.086187004000000123e+00
2.609433233999999824e-01,2.086070519000000179e+00
2.616132498000000028e-01,2.085968974000000031e+00
2.622832059999999910e-01,2.085883117999999925e+00
2.629531324000000114e-01,2.085811107000000053e+00
2.636230885999999995e-01,2.085751108000000187e+00
2.642930447999999877e-01,2.085700162000000191e+00
2.649629712000000081e-01,2.085656624999999931e+00
2.656329273999999963e-01,2.085619015999999881e+00
2.663028538000000167e-01,2.085586150000000139e+00
2.669728100000000048e-01,2.085556856999999820e+00
2.676427661999999930e-01,2.085529834999999999e+00
2.683126926000000134e-01,2.085504076999999956e+00
2.689826488000000015e-01,2.085478166000000133e+00
2.696525752999999748e-01,2.085451681999999973e+00
2.703225315000000184e-01,2.085424345999999929e+00
2.709924877000000065e-01,2.085396307999999976e+00
2.716624141000000270e-01,2.085367569999999837e+00
2.723323703000000151e-01,2.085338693999999826e+00
2.730022966999999801e-01,2.085309544999999876e+00
2.736722529000000237e-01,2.085280122999999985e+00
2.743422091000000118e-01,2.085250015999999817e+00
2.750121354999999768e-01,2.085218262999999794e+00
2.756820917000000204e-01,2.085183912999999833e+00
2.763520180999999853e-01,2.085146576000000085e+00
2.770219742999999735e-01,2.085106000000000126e+00
2.776919305000000171e-01,2.085062890000000113e+00
2.783618568999999821e-01,2.085019034000000104e+00
2.790318131000000257e-01,2.084976069000000098e+00
2.797017394999999906e-01,2.084935611000000133e+00
2.803716957999999870e-01,2.084898862000000186e+00
2.810416519999999752e-01,2.084865932000000033e+00
2.817115783999999956e-01,2.084836385000000014e+00
2.823815345999999837e-01,2.084809126000000123e+00
2.830514610000000042e-01,2.084782800999999797e+00
2.837214171999999923e-01,2.084756465999999975e+00
2.843913733999999804e-01,2.084729586999999995e+00
2.850612998000000009e-01,2.084701641000000105e+00
2.857312559999999890e-01,2.084672895000000192e+00
2.864011824000000095e-01,2.084643226999999932e+00
2.870711385999999976e-01,2.084612903000000017e+00
2.877410947999999857e-01,2.084581798999999958e+00
2.884110212000000062e-01,2.084549655000000001e+00
2.890809773999999943e-01,2.084516353000000155e+00
2.897509335999999824e-01,2.084481368000000057e+00
2.904208601000000112e-01,2.084444851000000209e+00
2.910908162999999993e-01,2.084407071999999861e+00
2.917607427000000198e-01,2.084369201999999976e+00
2.924306989000000079e-01,2.084332027999999948e+00
2.931006252999999728e-01,2.084296573000000041e+00
2.937705815000000165e-01,2.084263604000000214e+00
2.944405377000000046e-01,2.084233101999999782e+00
2.951104641000000250e-01,2.084205047999999838e+00
2.957804203000000132e-01,2.084178532000000139e+00
2.964503765000000013e-01,2.084152776999999901e+00
2.971203029000000218e-01,2.084127136000000213e+00
2.977902591000000099e-01,2.084100466000000207e+00
2.984601854999999748e-01,2.084072643999999919e+00
2.991301417000000185e-01,2.084043427000000115e+00
2.998000680999999834e-01,2.084012699000000080e+00
3.004700243000000270e-01,2.083980970999999904e+00
3.011399806000000234e-01,2.083948248000000003e+00
3.018099069999999884e-01,2.083915175000000009e+00
3.024798631999999765e-01,2.083881490000000003e+00
3.031498194000000201e-01,2.083847582999999837e+00
3.038197457999999851e-01,2.083813200999999893e+00
3.044897019999999732e-01,2.083777850000000154e+00
3.051596283999999937e-01,2.083741287000000053e+00
3.058295845999999818e-01,2.083703274999999966e+00
3.064995408000000254e-01,2.083664436999999925e+00
3.071694671999999904e-01,2.083625522999999813e+00
3.078394233999999785e-01,2.083587517999999861e+00
3.085093497999999990e-01,2.083551396999999916e+00
3.091793059999999871e-01,2.083518004000000090e+00
3.098492621999999752e-01,2.083487327999999916e+00
3.105191885999999957e-01,2.083459225999999997e+00
3.111891447999999838e-01,2.083433191000000129e+00
3.118590713000000125e-01,2.083408002000000092e+00
3.125290275000000007e-01,2.083383159999999901e+00
3.131989836999999888e-01,2.083357939999999964e+00
3.138689101000000092e-01,2.083331863000000173e+00
3.145388662999999974e-01,2.083304689999999848e+00
3.152087927000000178e-01,2.083276430999999818e+00
3.158787489000000059e-01,2.083247093000000216e+00
3.165487050999999941e-01,2.083216683999999930e+00
3.172186315000000145e-01,2.083185681999999872e+00
3.178885877000000026e-01,2.083153621000000122e+00
3.185585141000000231e-01,2.083120978999999817e+00
3.192284703000000112e-01,2.083087287000000121e+00
3.198984264999999994e-01,2.083052551999999835e+00
3.205683529000000198e-01,2.083016542999999832e+00
3.212383091000000079e-01,2.082979271000000132e+00
3.219082354999999729e-01,2.082941207999999822e+00
3.225781918000000248e-01,2.082902600000000159e+00
3.232481480000000129e-01,2.082864153000000051e+00
3.239180743999999779e-01,2.082827267999999954e+00
3.245880306000000215e-01,2.082792637999999918e+00
3.252579569999999864e-01,2.082761179999999879e+00
3.259279131999999746e-01,2.082733338999999795e+00
3.265978694000000182e-01,2.082708860999999967e+00
3.272677957999999832e-01,2.082687034000000104e+00
3.279377520000000268e-01,2.082666913000000175e+00
3.286076783999999917e-01,2.082647337000000043e+00
3.292776345999999799e-01,2.082627607000000047e+00
3.299475908000000235e-01,2.082606351999999994e+00
3.306175171999999884e-01,2.082583118000000066e+00
3.312874733999999766e-01,2.082557462000000026e+00
3.319573997999999970e-01,2.082529624999999829e+00
3.326273560999999934e-01,2.082499621000000189e+00
3.332973122999999815e-01,2.082467920000000028e+00
3.339672387000000020e-01,2.082435205999999983e+00
3.346371948999999901e-01,2.082402173999999828e+00
3.353071213000000106e-01,2.082369273999999937e+00
3.359770774999999987e-01,2.082336955999999795e+00
3.366470336999999868e-01,2.082305440999999924e+00
3.373169601000000073e-01,2.082274502999999832e+00
3.379869162999999954e-01,2.082244134000000191e+00
3.386568427000000159e-01,2.082213885999999903e+00
3.393267989000000040e-01,2.082183536000000057e+00
3.399967550999999921e-01,2.082153303000000122e+00
3.406666815000000126e-01,2.082122968000000185e+00
3.413366377000000007e-01,2.082092975000000123e+00
3.420065641000000212e-01,2.082064203999999918e+00
3.426765203000000093e-01,2.082036432999999853e+00
3.433464766000000057e-01,2.082010095999999866e+00
3.440164030000000261e-01,2.081985181999999934e+00
3.446863592000000143e-01,2.081961463999999928e+00
3.453562855999999792e-01,2.081938279000000058e+00
3.460262418000000229e-01,2.081915400000000194e+00
3.466961980000000110e-01,2.081892175000000123e+00
3.473661243999999759e-01,2.081868166000000020e+00
3.480360806000000196e-01,2.081843158999999943e+00
3.487060069999999845e-01,2.081817163000000193e+00
3.493759631999999726e-01,2.081789963999999937e+00
3.500459194000000163e-01,2.081762002000000056e+00
3.507158457999999812e-01,2.081733283999999795e+00
3.513858020000000248e-01,2.081704242999999899e+00
3.520557283999999898e-01,2.081674882999999809e+00
3.527256845999999779e-01,2.081645417999999914e+00
3.533956408999999743e-01,2.081615634999999909e+00
3.540655672999999948e-01,2.081585538000000124e+00
3.547355234999999829e-01,2.081554698999999786e+00
3.554054499000000034e-01,2.081522910999999976e+00
3.560754060999999915e-01,2.081490178000000135e+00
3.567453622999999796e-01,2.081456504999999790e+00
3.574152887000000001e-01,2.081421896000000160e+00
3.580852448999999882e-01,2.081386573000000073e+00
3.587551713000000086e-01,2.081351170000000028e+00
3.594251274999999968e-01,2.081316527999999888e+00
3.600950836999999849e-01,2.081283702999999985e+00
3.607650101000000054e-01,2.081253519000000107e+00
3.614349662999999935e-01,2.081225965999999872e+00
3.621048927000000139e-01,2.081201445000000039e+00
3.627748489000000021e-01,2.081179730000000117e+00
3.634448050999999902e-01,2.081159973000000107e+00
3.641147316000000189e-01,2.081141745000000043e+00
3.647846878000000070e-01,2.081124211000000113e+00
3.654546142000000275e-01,2.081106945999999791e+00
3.661245704000000156e-01,2.081089124000000012e+00
3.667945266000000037e-01,2.081070331999999912e+00
3.674644530000000242e-01,2.081050373000000064e+00
3.681344092000000123e-01,2.081028836000000215e+00
